Symbol,Description,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
BHP,BHP Group Limited,3.2045454545454466,3065305,0.9458769377014861,217698375369.91916,USD,22.524242950323654,4.0321,USD,-9.901233464426177,2.98863636363636,Non-energy minerals,Neutral,90.82,USD
STX,Seagate Technology Holdings PLC,7.251552258406378,3194676,1.0150011091481177,208766164049.048,USD,88.37588989084006,10.535,USD,52.226685547495876,0.336370652812496,Electronic technology,Buy,931.04,USD
ANET,"Arista Networks, Inc.",4.373401534526857,6052481,0.6918801423202778,205552230396.0248,USD,55.896452540747845,2.9204,USD,23.546831373212623,0,Electronic technology,Strong buy,163.24,USD
ADI,"Analog Devices, Inc.",1.37335306820664,2997603,0.5948968711504202,203500095237.17807,USD,62.086132081079484,6.7292,USD,83.19222497481829,0.987552471307597,Electronic technology,Buy,417.79,USD
WDC,Western Digital Corporation,6.354739367832378,6291240,0.9141369703602216,194030179359.46716,USD,33.60324974182341,16.7521,USD,218.5112653294039,0.0850195544975344,Electronic technology,Buy,562.925,USD
APH,Amphenol Corporation,0.8789190607372448,9393031,0.919587304520915,189210073981.66995,USD,44.19540229885058,3.48,USD,68.63733281643728,0.544405089859635,Electronic technology,Strong buy,153.8,USD
TOELY,Tokyo Electron Ltd.,2.932135256561843,516420,1.0721597431234642,180117718162.53754,USD,52.7482914061364,4.1262,USD,6.705629832682513,0.924060234131324,Producer manufacturing,Buy,217.65,USD
SAN,"Banco Santander, S.A. Sponsored",2.468152866242028,8251252,0.9402608671880424,177881366618.208,USD,10.2803738317757,1.2519,USD,43.995859213250526,1.5953025477707,Finance,Buy,12.87,USD
RIO,Rio Tinto Plc,1.6499421072944749,2673228,0.9700555987138442,174831557531.0712,USD,17.282958199356912,6.0956,USD,-13.847980326200638,3.85468930914705,Non-energy minerals,Buy,105.35,USD
CRWD,"CrowdStrike Holdings, Inc.",-1.2624181163507033,2311871,0.5175484225801963,173816866006.05093,USD,,-0.1885,USD,73.02132531844855,0,Technology services,Buy,682.8,USD
BA,Boeing Company (The),-1.1641023327166828,5665772,0.8641742396680389,172677624180.8009,USD,112.62210796915167,1.945,USD,,0,Electronic technology,Buy,219.05,USD
SCCO,Southern Copper Corporation,4.188625384277556,1119421,0.7668728383723529,158346674672.8064,USD,32.146547197615135,5.9039,USD,36.79417966125258,1.98132131093544,Non-energy minerals,Sell,189.79,USD
IBKR,"Interactive Brokers Group, Inc.",2.2289766970618077,4182600,0.7668952659719883,154033022163.15,USD,39.04127257093723,2.326,USD,28.423144876325097,0.360238658110999,Finance,Buy,90.81,USD
UBS,UBS Group AG Registered,1.6185930691014756,2746944,1.2079605121223749,148277377218.20703,USD,17.49510521110411,2.7990686200000003,USD,85.69118793825896,2.28236077804423,Finance,Neutral,48.97,USD
SBUX,Starbucks Corporation,0.7430582714118157,5307213,0.611987605344099,117434681567.55573,USD,78.64448175851015,1.3102,USD,-52.37541347097525,2.41493938208838,Consumer services,Neutral,103.04,USD
VRT,"Vertiv Holdings, LLC",1.6751712098831775,4958116,0.774449971803839,116335041941.57681,USD,76.03112840466926,3.9835,USD,130.95431354359923,0.0671411306566403,Electronic technology,Buy,302.87,USD
CDNS,"Cadence Design Systems, Inc.",0.3179235941001643,1366238,0.46531097895614526,106178128323.05206,USD,89.87043305707948,4.2835,USD,8.486982068686055,0,Technology services,Strong buy,384.96,USD
BN,Brookfield Corporation,0.39973351099267096,3340678,0.7189359600245989,100980860099.83713,USD,91.12591749044617,0.49612669200000004,USD,169.9492374738812,0.546278256115412,Finance,Buy,45.21,USD
FCX,"Freeport-McMoRan, Inc.",3.1202894181489196,12609402,0.8874509484147524,98343461477.64032,USD,36.39410544235782,1.8797,USD,55.154766817994215,0.904431715405487,Non-energy minerals,Buy,68.41,USD
UPS,"United Parcel Service, Inc.",-0.5062126092959147,3714549,0.622586774788788,91885676926.87619,USD,17.50068804740242,6.1769,USD,-9.902564252166055,6.0377358490566,Transportation,Buy,108.1,USD
CMI,Cummins Inc.,0.5932681602586567,595349,0.5787275962005621,91014824170.25523,USD,34.23597377723104,19.2657,USD,-4.155514651012388,1.2200887614574,Producer manufacturing,Buy,659.58,USD
ITUB,Itau Unibanco Banco Holding SA,1.011378002528446,30594424,1.3645829591382694,89206525269.8332,USD,10.945205479452055,0.73,USD,7.892403192432752,6.60527930710961,Finance,Buy,7.99,USD
MMM,3M Company,0.25964156798175964,4576913,1.1028183314781195,82574530635.86398,USD,30.543658602461704,5.1834,USD,-34.5232681521904,1.91248179342664,Producer manufacturing,Buy,158.32,USD
ING,"ING Group, N.V.",1.7857142857142894,5438860,1.3435482518292698,82267355290.4944,USD,11.946850160161347,2.5287,USD,,3.6245923180593,Finance,Buy,30.21,USD
DDOG,"Datadog, Inc.",-1.8528005464480888,5756728,0.8110834999688273,81835251132.24812,USD,613.5575126768082,0.3747,USD,-18.825823223570197,0,Technology services,Strong buy,229.9,USD
BCS,Barclays PLC,2.9090909090909047,5597289,1.0803536227692583,81454781789.25809,USD,10.44023610427939,2.4396,USD,21.621217408644497,1.80595555555556,Finance,Buy,25.47,USD
FDX,FedEx Corporation,0.09171597633136161,1176598,0.5214431923778767,80723049757.65134,USD,18.00824000340672,18.7864,USD,17.954642489388956,1.71597633136095,Transportation,Buy,338.31,USD
SNOW,Snowflake Inc.,-3.16568908856441,7707338,0.7241390986621481,80681549216.23895,USD,,-3.5146,USD,16.45828381269312,0,Technology services,Strong buy,232.78,USD
EMR,Emerson Electric Company,0.6897037089168765,2213425,0.9230791109147889,80133501441.92834,USD,33.00802879291251,4.3344,USD,3.4463007159904335,1.54303610387782,Electronic technology,Buy,143.07,USD
ABNB,"Airbnb, Inc.",1.0774050584549526,2616274,0.6913485730484951,79725800708.07732,USD,32.5820833025444,4.0599,USD,2.1538384117957854,0,Consumer services,Buy,132.28,USD
RCL,Royal Caribbean Cruises Ltd.,2.229476316155027,2003477,0.7528888283280653,78951234930.01598,USD,17.969284109776346,16.3824,USD,37.58860483085296,1.47589943047646,Consumer services,Buy,294.38,USD
MPWR,"Monolithic Power Systems, Inc.",-0.7694001446950406,567710,0.6731151950499812,77493735665.47769,USD,113.63976945244956,13.88,USD,-63.151159888922514,0.420244723349376,Electronic technology,Buy,1577.32,USD
APO,"Apollo Global Management, Inc. (New)",-0.022403106564111073,2310498,0.6636032420629407,77184167299.01425,USD,88.03840336687053,1.5207,USD,-73.13820391436445,1.56261668284669,Finance,Buy,133.88,USD
NXPI,NXP Semiconductors N.V.,0.7635101636093214,2127104,0.4705291185217286,76968331743.88141,USD,29.171251686489903,10.4507,USD,13.848248815294934,1.34060485870104,Electronic technology,Buy,304.86,USD
LYG,Lloyds Banking Group Plc,1.4760147601476028,36911038,1.2601639900093213,76671070365.9663,USD,13.117099928452182,0.4193,USD,,3.60761992619926,Finance,Buy,5.5,USD
NOK,Nokia Corporation Sponsored,5.039034776437195,117902262,0.8628080634957764,76112472401.8016,USD,92.32688708671242,0.1603,USD,8.67796610169492,0.852718239886444,Electronic technology,Buy,14.8,USD
ASX,"ASE Technology Holding Co., Ltd.",3.5869565217391313,9422061,0.7525294614135509,75448716287.625,USD,56.59144893111639,0.6736,USD,43.41068767298275,0.709961956521739,Electronic technology,Strong buy,38.12,USD
COHR,Coherent Corp.,5.899664447989435,5386637,0.7693899072466316,75327007678.66064,USD,183.8202998185811,2.0946,USD,,0,Electronic technology,Buy,385.03,USD
BE,Bloom Energy Corporation,4.556412729026049,8610262,0.7446888328502849,74017987430.78424,USD,,-0.0564,USD,32.85714285714286,0,Electronic technology,Buy,260.22,USD
GM,General Motors Company,0.8039579468150968,4953969,0.5334048836828218,73485709245.67719,USD,32.87350758309132,2.4792,USD,-64.28849228641805,0.779220779220779,Consumer durables,Buy,81.5,USD
LITE,Lumentum Holdings Inc.,3.5937903978237067,4563149,0.6931802045013832,71697372976.64568,USD,171.03617230563648,5.3881,USD,,0,Producer manufacturing,Buy,921.56,USD
WBD,"Warner Bros. Discovery, Inc. - Series A",0.44676098287416605,16192988,0.6714105890836817,67642550209.08713,USD,,-0.6988,USD,84.13440799182655,0,Consumer services,Neutral,26.98,USD
STM,STMicroelectronics N.V.,-1.0496671786994463,11434174,0.7087550991670841,66966750033.6448,USD,502.6007802340702,0.1538,USD,-86.87713310580205,0.391705069124424,Electronic technology,Buy,77.3,USD
FIX,"Comfort Systems USA, Inc.",1.8547048420869812,451834,0.8805337371245273,66096430366.755714,USD,54.19397854303948,34.6461,USD,107.81259372113385,0.1410421933146,Industrial services,Strong buy,1877.61,USD
VALE,VALE S.A.,2.278645833333343,23021080,0.9987211372774335,64092649931.0823,USD,23.97741147741148,0.6552,USD,-51.75612988734262,5.915,Non-energy minerals,Buy,15.71,USD
