Symbol,Description,Price change % 1 day,Volume 1 day,Relative volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
EMR,Emerson Electric Company,2.408858848062123,2890431,1.2086772427300123,79769442724.03064,USD,32.85806570690291,4.3344,USD,3.4463007159904335,1.57654418638096,Electronic technology,Buy,142.42,USD
ABNB,"Airbnb, Inc.",-2.291155248084514,3492375,0.9420381547605192,79165283815.54152,USD,32.35301362102515,4.0599,USD,2.1538384117957854,0,Consumer services,Buy,131.35,USD
FDX,FedEx Corporation,0.4663557628247724,1657081,0.7222390288466335,79160175835.11258,USD,17.659583528509984,18.7864,USD,17.954642489388956,1.75640482102841,Transportation,Buy,331.76,USD
APO,"Apollo Global Management, Inc. (New)",4.021321627341848,3661199,1.0508730986287096,76503874334.58728,USD,87.2624449266785,1.5207,USD,-73.13820391436445,1.64027592694207,Finance,Buy,132.7,USD
GM,General Motors Company,-0.011937447773655133,8986053,1.0034350642541934,75523470869.75005,USD,33.78509196515005,2.4792,USD,-64.28849228641805,0.752059209740957,Consumer durables,Buy,83.76,USD
MPWR,"Monolithic Power Systems, Inc.",-1.7445067278954351,985863,1.2329427554922352,75266181628.91643,USD,110.37319884726224,13.88,USD,-63.151159888922514,0.428430328762555,Electronic technology,Buy,1531.98,USD
ASX,"ASE Technology Holding Co., Ltd.",-1.2387387387387523,18015907,1.5919669547803588,75104828408.77167,USD,52.07838479809976,0.6736,USD,43.41068767298275,0.735546171171171,Electronic technology,Strong buy,35.08,USD
NXPI,NXP Semiconductors N.V.,-1.238626552434071,5081658,1.2011065389147246,75087428921.65549,USD,28.45838077832107,10.4507,USD,13.848248815294934,1.3468818489739,Electronic technology,Buy,297.41,USD
BE,Bloom Energy Corporation,2.3819852506211383,16198978,1.646743607110819,73844477345.7977,USD,,-0.0564,USD,32.85714285714286,0,Electronic technology,Buy,259.61,USD
COHR,Coherent Corp.,-11.442290946184661,8175489,1.3300800193355222,69635861140.13818,USD,169.93220662656356,2.0946,USD,,0,Electronic technology,Buy,355.94,USD
STM,STMicroelectronics N.V.,-2.2530329289428233,24158504,1.7146693446122978,67251387256.13372,USD,476.7230169050715,0.1538,USD,-86.87713310580205,0.407945607252366,Electronic technology,Buy,73.32,USD
WBD,"Warner Bros. Discovery, Inc. - Series A",0.34000755572346,26631891,1.0713245656182888,66589549522.83491,USD,,-0.6988,USD,84.13440799182655,0,Consumer services,Neutral,26.56,USD
FIX,"Comfort Systems USA, Inc.",-1.1052736726726904,554372,1.2256908401292523,64475358051.747284,USD,52.86482461229403,34.6461,USD,107.81259372113385,0.140386494819198,Industrial services,Strong buy,1831.56,USD
LITE,Lumentum Holdings Inc.,-8.224257315166405,7963617,1.2655107408556692,63932932251.05241,USD,152.51387316493756,5.3881,USD,,0,Producer manufacturing,Buy,821.76,USD
VALE,VALE S.A.,1.0006671114076076,24470237,1.0803635356741046,62652677535.14,USD,23.107448107448107,0.6552,USD,-51.75612988734262,6.06100066711141,Non-energy minerals,Buy,15.14,USD
RKLB,Rocket Lab Corporation,-4.7690277166740005,23717836,0.9280804410186735,62650829573.567795,USD,,-0.3303,USD,19.985465116279073,0,Electronic technology,Buy,108.23,USD
CIEN,Ciena Corporation,-5.856386740094722,7863202,2.2745975948838346,62189860554.96461,USD,146.2370602136937,3.0043,USD,318.48446858894005,0,Electronic technology,Buy,439.34,USD
TFC,Truist Financial Corporation,1.2287528158918728,8517702,0.9307058174404856,61583814747.513405,USD,12.253346554288548,4.034,USD,18.895340269386065,4.25967642842515,Finance,Buy,49.43,USD
F,Ford Motor Company,-0.3333333333333381,51030736,0.6294809177357475,59571155150.38999,USD,,-1.4073,USD,-212.7644230769231,4,Consumer durables,Neutral,14.95,USD
CARR,Carrier Global Corporation,5.775798069784708,10221013,1.376460126939332,59170549514.285965,USD,46.80375796596807,1.5221,USD,-65.07102370516557,1.38084632516704,Producer manufacturing,Buy,71.24,USD
ALAB,"Astera Labs, Inc.",-1.3368752346028343,7376706,1.2847414767929901,58570092100.31848,USD,230.3181450525748,1.4836,USD,532.3955669224212,0,Electronic technology,Buy,341.7,USD
NUE,Nucor Corporation,0.3630623520126233,1111010,0.6759981561418779,57919077400.36937,USD,25.198660404652916,10.0926,USD,79.7147385103011,0.876085240726125,Non-energy minerals,Buy,254.32,USD
TER,"Teradyne, Inc.",-1.4625423683578473,4261954,1.183798966878436,57796931282.428795,USD,68.3342587451416,5.403,USD,52.929521652986125,0.133443646747978,Electronic technology,Buy,369.21,USD
KEYS,Keysight Technologies Inc.,-0.051266586248496955,1456615,0.8006049710318206,56639853681.48326,USD,54.60671565558375,6.0694,USD,42.551142635695335,0,Electronic technology,Buy,331.43,USD
NBIS,Nebius Group N.V.,0.9724770642201856,22690256,1.3188957822229443,55393294209.60532,USD,73.43942881927067,2.9973,USD,,0,Technology services,Buy,220.12,USD
FLEX,Flex Ltd.,-2.4000530398461875,4978863,0.8109225593250794,53934495684.421265,USD,63.13419393575503,2.3317,USD,10.433835369896748,0,Electronic technology,Buy,147.21,USD
DAL,"Delta Air Lines, Inc.",3.7846822656949346,7695268,1.1022564588295911,53328228632.45992,USD,11.852230415419436,6.8485,USD,21.407931358471153,0.958956655159187,Transportation,Strong buy,81.17,USD
ROK,"Rockwell Automation, Inc.",1.9505822964176596,486466,0.7067552509120177,51238319071.93294,USD,47.846009975062344,9.624,USD,21.16633932618221,1.20665987689855,Producer manufacturing,Buy,460.47,USD
MT,Arcelor Mittal NY Registry Shares NEW,-1.29502828222686,2001812,0.8914520467982355,50388163387.59058,USD,16.03278609250707,4.1359,USD,149.60168980084492,0.727523072342959,Non-energy minerals,Buy,66.31,USD
MCHP,Microchip Technology Incorporated,0.10944511327568601,15333871,1.2433961458011742,49583988075.99255,USD,423.66836498378876,0.2159,USD,,1.9919010616176,Electronic technology,Buy,91.47,USD
UMC,United Microelectronics Corporation (NEW),-0.600000000000005,23741588,1.2212786021202746,48236977267.303696,USD,30.81692760812277,0.6451,USD,18.453911127432985,1.858885,Electronic technology,Sell,19.88,USD
GRMN,Garmin Ltd.,1.1138035114568738,456666,0.5861353961906706,45870846615.896355,USD,26.520599877348495,8.9685,USD,18.14337654125831,1.26684521532118,Electronic technology,Neutral,237.85,USD
ON,ON Semiconductor Corporation,-3.225806451612908,16830828,1.3556079284713025,45852674772.58064,USD,83.39867417492337,1.4029,USD,-2.6912672539363216,0,Electronic technology,Buy,117,USD
STT,State Street Corporation,0.8899326370434446,1717896,0.9153717430868066,45182216771.47272,USD,16.556963052363614,9.8599,USD,10.73438079087162,2.02706878437674,Finance,Buy,163.25,USD
CCJ,Cameco Corporation,-3.006449165402126,4456569,1.451290208444903,44541956825.40147,USD,95.23669360683365,1.073850804,USD,170.61195254337045,0.163365325709618,Non-energy minerals,Buy,102.27,USD
HUM,Humana Inc.,2.0225855385133964,1436215,1.1653667523899829,43603937115.642166,USD,38.86813857168848,9.3439,USD,-33.932220407412906,0.994437889769088,Health services,Neutral,363.18,USD
CRDO,Credo Technology Group Holding Ltd,5.421334413101175,15744648,1.6142726505638183,43220309813.45103,USD,94.4001289178954,2.4822,USD,790.6350914962326,0,Technology services,Strong buy,234.32,USD
CLS,"Celestica, Inc.",-3.787839586028457,2384056,0.8395173804010749,42753900891.36928,USD,45.22110947209945,8.223150744,USD,137.55662783391023,0,Electronic technology,Strong buy,371.86,USD
GFS,GlobalFoundries Inc.,-2.65166213943862,3948156,0.4909008751889577,41273820186.62967,USD,54.066091954022994,1.392,USD,,0,Electronic technology,Buy,75.26,USD
XYZ,"Block, Inc.",-2.331235697940497,5407508,0.8903115705560215,40645097177.00615,USD,53.05313859540088,1.2872,USD,-68.69116824362123,0,Commercial services,Strong buy,68.29,USD
TEVA,Teva Pharmaceutical Industries Limited,3.577871316897188,6366856,0.9339502541643139,40339395356.6608,USD,25.600059448614108,1.3457,USD,,0,Health technology,Strong buy,34.45,USD
VIK,Viking Holdings Ltd,1.4263252470799594,1940720,0.6211982129700446,40258935570.87196,USD,33.632504096529125,2.6852,USD,117.98993343075175,0,Consumer services,Strong buy,90.31,USD
STLD,"Steel Dynamics, Inc.",0.9730538922155774,870352,0.7315484382546296,38908610850.04117,USD,28.900124255537943,9.3356,USD,23.396999537373596,0.759730538922156,Non-energy minerals,Buy,269.8,USD
HEI,Heico Corporation,0.9026275115919679,842228,1.0094901141697519,38426502089.70455,USD,58.29865514100481,5.5991,USD,30.878193590612646,0.0741885625965997,Electronic technology,Buy,326.42,USD
A,"Agilent Technologies, Inc.",2.102645263395879,2308415,0.7217636883373107,38263880721.286,USD,27.210829701339648,4.9789,USD,22.799358737205583,0.758158112894717,Health technology,Buy,135.48,USD
JBL,Jabil Inc.,-0.4313779365297412,1193866,1.0010283072941732,38232042352.960625,USD,48.56599120831993,7.4616,USD,78.81518404907976,0.0879241654073362,Producer manufacturing,Buy,362.38,USD
IRM,Iron Mountain Incorporated (Delaware),2.137651821862349,1368972,0.9578693973989642,37529764235.22251,USD,138.50883935434283,0.9107,USD,121.95954179868389,2.67044534412956,Finance,Buy,126.14,USD
WAT,Waters Corporation,2.1495018440028635,1038791,0.9237281021722559,36441678621.79708,USD,47.24594880150718,7.8557,USD,-28.76263885740195,0,Health technology,Buy,371.15,USD
UAL,"United Airlines Holdings, Inc.",4.092290163311814,6336431,1.1414725273042607,35582579688.72341,USD,9.78114433054076,11.2083,USD,2.1760137106184336,0,Transportation,Strong buy,109.63,USD
ASTS,"AST SpaceMobile, Inc.",-3.6389311318705286,27014582,0.9566618195169191,34430528574.17956,USD,,-1.7785,USD,11.190452411864586,0,Communications,Neutral,88.71,USD
HBAN,Huntington Bancshares Incorporated,2.0012128562765423,33352270,1.3747223466257834,34096336474.73742,USD,12.879019908116385,1.306,USD,0.6861460180402538,3.75985445724682,Finance,Strong buy,16.82,USD
CNC,Centene Corporation,1.814547132092869,5435744,1.107053150687028,32694298562.610638,USD,,-13.1443,USD,-295.7045441010065,0,Health services,Buy,66.21,USD
NTAP,"NetApp, Inc.",-3.117843931654044,2725817,0.47667502757634744,32326786645.763607,USD,25.95237346251848,6.3578,USD,11.901577020557582,1.22130233104339,Electronic technology,Neutral,165,USD
NTRA,"Natera, Inc.",4.380006558298588,1210671,0.8350088051501282,31911250665.140297,USD,,-1.6413,USD,-11.942436229709456,0,Health technology,Strong buy,222.82,USD
RVMD,"Revolution Medicines, Inc.",0.7138527846993079,2766768,0.8005319889980842,31793802676.366756,USD,,-7.073,USD,-76.93115869521715,0,Health technology,Strong buy,149.55,USD
TECK,Teck Resources Ltd,-0.3060074086004265,2625847,0.7753409152077514,30306132310.29323,USD,22.85614246599445,2.708243532,USD,453.8008787023556,0.577233895174325,Non-energy minerals,Neutral,61.9,USD
ZM,"Zoom Communications, Inc.",-4.270884824518049,4799032,1.0465357477130761,28393677685.28235,USD,14.209406412796243,6.8145,USD,104.61506125390343,0,Technology services,Buy,96.83,USD
FSLR,"First Solar, Inc.",-4.793202367551468,2817480,0.7916331911858162,28173198353.586517,USD,16.938870440479114,15.4786,USD,31.587180141120463,0,Electronic technology,Buy,262.19,USD
MTZ,"MasTec, Inc.",-2.383190489355821,1172151,0.8553226431289627,27899872230.607132,USD,61.726193598014014,5.7201,USD,111.18289891456841,0,Industrial services,Strong buy,353.08,USD
MDB,"MongoDB, Inc.",-3.4830950760154384,1787916,0.4135572757128768,27369377135.76719,USD,,-0.371,USD,67.75595341560926,0,Technology services,Buy,340.28,USD
MTSI,"MACOM Technology Solutions Holdings, Inc.",-0.8677389045487167,1606644,0.8419653467328593,27368819790.901672,USD,155.53243149497052,2.3064,USD,,0,Electronic technology,Buy,358.72,USD
JBHT,"J.B. Hunt Transport Services, Inc.",-0.340077037859603,974709,1.0739438850495104,27081789074.766388,USD,44.458720993234984,6.4597,USD,17.295540383497958,0.61769094631641,Transportation,Buy,287.19,USD
XPO,"XPO, Inc.",1.29974183210185,1383682,0.6372996823178435,26720163860.453045,USD,77.97574179401083,2.9186,USD,-10.196923076923074,0,Transportation,Buy,227.58,USD
PPG,"PPG Industries, Inc.",3.082919914953937,1811966,0.9538860107991188,25936642658.891212,USD,16.6707259416324,6.9799,USD,18.227243470307247,2.51594613749114,Process industries,Buy,116.36,USD
STRL,"Sterling Infrastructure, Inc.",-5.589442289148523,689391,0.9263297553928105,25837878979.092213,USD,75.27826701116645,11.1853,USD,30.73659357613726,0,Industrial services,Strong buy,842.01,USD
ATI,ATI Inc.,3.880315310314206,2210534,1.3882391419765283,25537711192.761906,USD,61.71019654399156,3.0324,USD,9.706595275134763,0,Non-energy minerals,Strong buy,187.13,USD
TSEM,Tower Semiconductor Ltd.,-5.767641712113692,3252359,1.7213508360358787,25489449710.746983,USD,105.93590339061775,2.153,USD,19.213732004429676,0,Electronic technology,Buy,228.08,USD
WSM,"Williams-Sonoma, Inc.",5.274334535038756,1340977,1.3222641850270782,25100046078.145786,USD,23.86026572346403,8.9341,USD,1.1331220285261625,1.35315324213541,Retail trade,Buy,213.17,USD
SMCI,"Super Micro Computer, Inc.",-7.615367128892933,51766497,1.0018670863957746,24441649506.618774,USD,21.436860428315224,1.8958,USD,4.636273319350914,0,Electronic technology,Neutral,40.64,USD
ILMN,"Illumina, Inc.",1.2591748924323014,1455111,0.6686455840798577,24212538459.27601,USD,29.044611419652256,5.5098,USD,,0,Health technology,Buy,160.03,USD
FTAI,FTAI Aviation Ltd.,1.4275796233619682,913460,1.0160249782910382,23978769858.033928,USD,46.48780875860149,5.0282,USD,2363.5962763351295,0.650872168706066,Electronic technology,Strong buy,233.75,USD
WST,"West Pharmaceutical Services, Inc.",4.66301798279907,763344,1.0717811912049648,23642922682.389244,USD,44.737651226522296,7.4805,USD,17.468318650774957,0.272087568412823,Health technology,Strong buy,334.66,USD
CPAY,"Corpay, Inc.",2.5300134666628415,453079,0.7871244720193032,23389108528.79952,USD,21.390783503798858,16.7287,USD,17.324402987691553,0,Commercial services,Buy,357.84,USD
HPQ,HP Inc.,-1.7336485421591714,15907917,0.5158673006359075,22808195510.07802,USD,9.204310599350459,2.7096,USD,4.43228243274494,4.64460204885737,Technology services,Neutral,24.94,USD
CHRW,"C.H. Robinson Worldwide, Inc.",1.8656319761879556,1586826,1.1575883164573417,22590367898.415012,USD,38.793975952390596,4.9402,USD,18.025658790644343,1.32879770383757,Transportation,Buy,191.65,USD
SNX,TD SYNNEX Corporation,0.3753035543454407,730859,0.7731014977685213,21930689360.83303,USD,22.66401920792244,12.0367,USD,50.41738521906475,0.67701817646626,Distribution services,Strong buy,272.8,USD
MKSI,MKS Inc.,2.8421288730814847,1205403,1.2429686190904614,21678965651.719437,USD,67.08749634212616,4.7842,USD,42.58210645526615,0.291582556313884,Producer manufacturing,Buy,320.96,USD
IONQ,"IonQ, Inc.",-9.729299363057324,35296454,1.146735585229982,21160671959.784714,USD,,-0.1712,USD,88.51160917997584,0,Electronic technology,Buy,56.69,USD
LUV,Southwest Airlines Company,5.241345685031687,6423056,1.0777571242556212,21100361388.842514,USD,27.503822629969417,1.5696,USD,86.39116494478093,1.75524134568503,Transportation,Neutral,43.17,USD
FN,Fabrinet,-6.046079107277426,1018035,0.9345206294303292,20996227569.158745,USD,50.38563063721486,11.6303,USD,29.62884529647794,0,Electronic technology,Buy,586,USD
OKTA,"Okta, Inc.",2.661531878476679,4092317,0.5881587913772942,20849930550.391098,USD,87.12957582800696,1.3768,USD,113.75562800807329,0,Technology services,Buy,119.96,USD
ENTG,"Entegris, Inc.",1.235777258684339,3564729,1.2325364572411317,20488376036.654354,USD,77.43515850144091,1.735,USD,-15.096647908000968,0.301409087483988,Producer manufacturing,Buy,134.35,USD
DKS,Dick's Sporting Goods Inc,2.9056143968506967,1342564,0.7779993545665748,19653048912.146225,USD,20.875798600547615,10.5184,USD,-24.83420992453694,2.29051457493673,Retail trade,Buy,219.58,USD
IREN,IREN Limited,-8.734583544517646,57334052,1.053070765821078,19277440887.799294,USD,186.01928374655648,0.2904,USD,,0,Technology services,Buy,54.02,USD
AA,Alcoa Corporation,-1.4025054466230953,4386536,0.9777056849424444,19108265547.041664,USD,18.213144854994088,3.9757,USD,17.679966848212164,0.544662309368192,Non-energy minerals,Buy,72.41,USD
MRNA,"Moderna, Inc.",0.2731092436974694,5080447,0.9367088686946325,18938607338.4813,USD,,-8.1462,USD,6.610262759664318,0,Health technology,Neutral,47.73,USD
VTRS,Viatris Inc.,1.6949152542372854,8286107,0.8468783487021644,18865752680.33898,USD,,-0.259,USD,91.85252760388815,3.01318267419962,Health technology,Buy,16.2,USD
LSCC,Lattice Semiconductor Corporation,-3.7368789363191066,2370934,1.207952738234042,18846800179.0704,USD,968.7323943661972,0.142,USD,-61.776581426648725,0,Electronic technology,Buy,137.56,USD
LII,"Lennox International, Inc.",3.036322913623511,294730,0.7252009355050238,18410575889.24055,USD,23.818721269995635,22.2111,USD,-1.0059366754617562,1.0127568409777,Producer manufacturing,Buy,529.04,USD
SN,"SharkNinja, Inc.",8.6236050050727,3410928,1.4008714664057893,18182537012.03111,USD,25.899048540557974,4.9608,USD,57.1066632885736,0,Consumer durables,Strong buy,128.48,USD
TTMI,"TTM Technologies, Inc.",-2.533916358336126,2337956,0.760531114440422,18055371840.177826,USD,94.50453878349732,1.8397,USD,145.6864316239316,0,Electronic technology,Strong buy,173.86,USD
ALB,Albemarle Corporation,1.96876668446342,2583087,1.1960540713064067,18019234214.99359,USD,,-3.4136,USD,69.31098964326812,1.08115323011212,Process industries,Buy,152.79,USD
ROKU,"Roku, Inc.",-2.1526260419195573,3314088,1.5614463226324173,17844331793.220924,USD,90.92344713490749,1.3298,USD,,0,Technology services,Strong buy,120.91,USD
AMKR,"Amkor Technology, Inc.",3.836579294186543,7976804,1.4167584243206048,17576640119.2791,USD,40.45065601825442,1.753,USD,37.40398181533154,0.486776980524235,Electronic technology,Neutral,70.91,USD
SITM,SiTime Corporation,-0.7165653037875581,541214,1.00895715268173,17409236570.620102,USD,,-1.0106,USD,73.44997898276586,0,Electronic technology,Buy,659.52,USD
WCC,"WESCO International, Inc.",0.5860204399399804,560644,1.1822784340321006,17304848382.927555,USD,25.254104769351056,14.069,USD,6.428528201404019,0.526922968037822,Distribution services,Buy,355.3,USD
GH,"Guardant Health, Inc.",4.187685162943393,2258294,0.8655210239229452,17253900796.698215,USD,,-3.4003,USD,-0.6303640130216069,0,Health technology,Strong buy,130.12,USD
BEN,"Franklin Resources, Inc.",1.3061484549219502,4259849,0.9738430876967871,16524460921.720295,USD,24.293353705118413,1.309,USD,89.572773352643,4.14144632048423,Finance,Neutral,31.8,USD
NVMI,Nova Ltd.,1.2855342940389065,513709,1.090956854548501,16352021161.860067,USD,64.52660755270716,7.9733,USD,21.042324508136993,0,Electronic technology,Strong buy,514.49,USD
LOGI,Logitech International S.A. - Registered Shares,-0.2998765214323419,1045767,0.7643014500625646,15952406428.875738,USD,23.48652965973564,4.81297159,USD,16.300313301917438,1.38067061143984,Electronic technology,Buy,113.04,USD
RMBS,"Rambus, Inc.",-3.41379990791291,2700737,1.0177729659884132,15878832623.512728,USD,69.79750926894191,2.1038,USD,10.152363998115096,0,Electronic technology,Buy,146.84,USD
BBY,"Best Buy Co., Inc.",1.2808413105029024,3058467,0.4658318512404725,15832825690.396656,USD,13.89772811366832,5.4052,USD,32.098343027518446,5.13684778212215,Retail trade,Neutral,75.12,USD
WSO,"Watsco, Inc.",3.837672117039598,540411,1.4022190105268075,15760127965.024769,USD,32.104934935351096,12.0265,USD,-7.658228334062754,3.3078743545611,Producer manufacturing,Neutral,386.11,USD
DECK,Deckers Outdoor Corporation,2.5061514626811263,1834746,0.8958048849461294,15621329838.747469,USD,15.97931553749769,7.0391,USD,11.11795163225358,0,Consumer non-durables,Buy,112.48,USD
GEN,Gen Digital Inc.,-3.441608662026298,5808935,0.7223424910159435,15042774811.29853,USD,15.778830963665087,1.5825,USD,53.596039988352906,1.93348801237432,Technology services,Buy,24.97,USD
RBRK,"Rubrik, Inc.",0.013941168269888338,4376951,0.7585040704328043,14764776090.356894,USD,,-1.4525,USD,48.86643666830951,0,Technology services,Strong buy,71.74,USD
SMTC,Semtech Corporation,-0.7997984759745462,4051912,0.8766501561356058,14673171492.596766,USD,,-0.3956,USD,80.79984469035139,0,Electronic technology,Buy,157.52,USD
MAS,Masco Corporation,4.915893271461718,2982262,1.2725550921648772,14595486253.065548,USD,17.97426214846467,4.0252,USD,10.023233565668985,0,Producer manufacturing,Buy,72.35,USD
APTV,Aptiv PLC,-1.1689998556790333,4118632,0.7920419498588227,14491774029.106651,USD,40.48477682530299,1.6915,USD,-71.97601020560315,0,Producer manufacturing,Strong buy,68.48,USD
