Symbol,Description,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
MCHP,Microchip Technology Incorporated,5.721760891821182,15470332,1.254677883370583,50380845143.47514,USD,430.4770727188513,0.2159,USD,,2.07029916960528,Electronic technology,Buy,92.94,USD
CRDO,Credo Technology Group Holding Ltd,11.393470212049808,13005170,1.1468926151099157,48834963527.62083,USD,106.66344371928128,2.4822,USD,790.6350914962326,0,Technology services,Strong buy,264.76,USD
FER,Ferrovial N.V.,4.743390357698285,2410051,1.3151075650643884,48372991794.32482,USD,46.49186169383676,1.448640634,USD,-68.71270985641983,1.68559579022476,Industrial services,Buy,67.35,USD
MT,Arcelor Mittal NY Registry Shares NEW,8.274565115185709,3009894,1.3023603538200679,47788685441.94552,USD,16.704949345970647,4.1359,USD,149.60168980084492,0.765945776524056,Non-energy minerals,Buy,69.09,USD
UMC,United Microelectronics Corporation (NEW),9.417989417989425,20628674,1.1199362658298277,47054048910.059525,USD,32.05704541931483,0.6451,USD,18.453911127432985,1.96707407407407,Electronic technology,Sell,20.68,USD
GRMN,Garmin Ltd.,2.960469532194033,547616,0.7506964233157083,46011632718.00958,USD,26.60199587444946,8.9685,USD,18.14337654125831,1.28603486967029,Electronic technology,Neutral,238.58,USD
STT,State Street Corporation,1.8850432632879992,2655517,1.350587068034873,45625045559.79048,USD,16.719236503412812,9.8599,USD,10.73438079087162,2.02719406674907,Finance,Buy,164.85,USD
ON,ON Semiconductor Corporation,5.255514205319045,12070113,0.9904455069984412,45445094113.12226,USD,82.65735262670182,1.4029,USD,-2.6912672539363216,0,Electronic technology,Buy,115.96,USD
CLS,"Celestica, Inc.",6.320952275983687,1733306,0.623001280036219,44363522508.77892,USD,46.9236199131509,8.223150744,USD,137.55662783391023,0,Electronic technology,Strong buy,385.86,USD
GFS,GlobalFoundries Inc.,7.912322908313288,3241180,0.5959390690279204,44279143416.53462,USD,58.002873563218394,1.392,USD,,0,Electronic technology,Buy,80.74,USD
HUM,Humana Inc.,1.160621192997865,1097686,0.8254451196448217,44265473599.41327,USD,39.45782810175623,9.3439,USD,-33.932220407412906,0.971300005487571,Health services,Neutral,368.69,USD
DHI,"D.R. Horton, Inc.",5.262081657692044,2345624,1.0384595325899675,43793202776.368416,USD,14.467459224492472,10.6743,USD,-19.23199152542372,1.1928293913162,Consumer durables,Neutral,154.43,USD
VIK,Viking Holdings Ltd,5.311934900542498,1640148,0.6307162879204619,41538342600.39263,USD,34.70132578578877,2.6852,USD,117.98993343075175,0,Consumer services,Buy,93.18,USD
XYZ,"Block, Inc.",3.692030616839274,5934176,1.0144090185432537,41121243545.992355,USD,53.674642635177136,1.2872,USD,-68.69116824362123,0,Commercial services,Strong buy,69.09,USD
STLD,"Steel Dynamics, Inc.",4.177535961839472,805193,0.6916476888527276,40314683164.47045,USD,29.94451347529886,9.3356,USD,23.396999537373596,0.756502944026236,Non-energy minerals,Buy,279.55,USD
HEI,Heico Corporation,5.715532286212924,560000,0.7052997101847923,39923478912.21292,USD,60.58473683270526,5.5991,USD,30.878193590612646,0.074794315632012,Electronic technology,Buy,339.22,USD
JBL,Jabil Inc.,6.961630150981943,998354,0.8240732937351614,39762882499.71882,USD,50.510614345448694,7.4616,USD,78.81518404907976,0.0908162106936088,Producer manufacturing,Buy,376.89,USD
TEVA,Teva Pharmaceutical Industries Limited,2.918403811792746,7228710,1.038712465612913,39629731390.22232,USD,25.68180129300736,1.3457,USD,,0,Health technology,Strong buy,34.56,USD
UAL,"United Airlines Holdings, Inc.",9.564117532593889,6785688,1.3434002044532933,36549797161.19351,USD,10.04701872719324,11.2083,USD,2.1760137106184336,0,Transportation,Strong buy,112.61,USD
